business_id,date,description,code
FA0004883,20160210,Standard not met: Nonfood contact surfaces clean,33
FA0004886,20151021,Standard not met: Nonfood contact surfaces clean,33
FA0004887,20160113,Standard not met: Nonfood contact surfaces clean,33
FA0004889,20151207,Standard not met: Nonfood contact surfaces clean,33
FA0004890,20151208,Standard not met: Nonfood contact surfaces clean,33
FA0004893,20151202,Standard not met: Nonfood contact surfaces clean,33
FA0004899,20160126,Standard not met: Nonfood contact surfaces clean,33
FA0004903,20151104,Standard not met: Nonfood contact surfaces clean,33
FA0004904,20151130,Standard not met: Nonfood contact surfaces clean,33
FA0004910,20160208,Standard not met: Nonfood contact surfaces clean,33
FA0004913,20151110,Standard not met: Nonfood contact surfaces clean,33
FA0004915,20151113,Standard not met: Nonfood contact surfaces clean,33
FA0004918,20151125,Standard not met: Nonfood contact surfaces clean,33
FA0004920,20160104,Standard not met: Nonfood contact surfaces clean,33
FA0004928,20160113,Standard not met: Nonfood contact surfaces clean,33
FA0004936,20160105,Standard not met: Nonfood contact surfaces clean,33
FA0004941,20160112,Standard not met: Nonfood contact surfaces clean,33
FA0004942,20160224,Standard not met: Nonfood contact surfaces clean,33
FA0004944,20160113,Standard not met: Nonfood contact surfaces clean,33
FA0004948,20160108,Standard not met: Nonfood contact surfaces clean,33
FA0004956,20151105,Standard not met: Nonfood contact surfaces clean,33
FA0004961,20160127,Standard not met: Nonfood contact surfaces clean,33
FA0004962,20160127,Standard not met: Nonfood contact surfaces clean,33
FA0004963,20160222,Standard not met: Nonfood contact surfaces clean,33
FA0004965,20151030,Standard not met: Nonfood contact surfaces clean,33
FA0004980,20160205,Standard not met: Nonfood contact surfaces clean,33
FA0004985,20160129,Standard not met: Nonfood contact surfaces clean,33
FA0004986,20160210,Standard not met: Nonfood contact surfaces clean,33
FA0004987,20160209,Standard not met: Nonfood contact surfaces clean,33
FA0004989,20160111,Standard not met: Nonfood contact surfaces clean,33
FA0004990,20160120,Standard not met: Nonfood contact surfaces clean,33
FA0004993,20160216,Standard not met: Nonfood contact surfaces clean,33
FA0005000,20160108,Standard not met: Nonfood contact surfaces clean,33
FA0005002,20151222,Standard not met: Nonfood contact surfaces clean,33
FA0005004,20160107,Standard not met: Nonfood contact surfaces clean,33
FA0005008,20151112,Standard not met: Nonfood contact surfaces clean,33
FA0005025,20160127,Standard not met: Nonfood contact surfaces clean,33
FA0005035,20160223,Standard not met: Nonfood contact surfaces clean,33
FA0005036,20160223,Standard not met: Nonfood contact surfaces clean,33
FA0005039,20160112,Standard not met: Nonfood contact surfaces clean,33
FA0005044,20160219,Standard not met: Nonfood contact surfaces clean,33
FA0005045,20151228,Standard not met: Nonfood contact surfaces clean,33
FA0005052,20160209,Standard not met: Nonfood contact surfaces clean,33
FA0005053,20151123,Standard not met: Nonfood contact surfaces clean,33
FA0005061,20160229,Standard not met: Nonfood contact surfaces clean,33
FA0005062,20160115,Standard not met: Nonfood contact surfaces clean,33
FA0005067,20160219,Standard not met: Nonfood contact surfaces clean,33
FA0005084,20151124,Standard not met: Nonfood contact surfaces clean,33
FA0005085,20160219,Standard not met: Nonfood contact surfaces clean,33
FA0005091,20151215,Standard not met: Nonfood contact surfaces clean,33
FA0005093,20160216,Standard not met: Nonfood contact surfaces clean,33
FA0005108,20160218,Standard not met: Nonfood contact surfaces clean,33
FA0005109,20160201,Standard not met: Nonfood contact surfaces clean,33
FA0005119,20151030,Standard not met: Nonfood contact surfaces clean,33
FA0005129,20151124,Standard not met: Nonfood contact surfaces clean,33
FA0005136,20151030,Standard not met: Nonfood contact surfaces clean,33
FA0005138,20151021,Standard not met: Nonfood contact surfaces clean,33
FA0005143,20150924,Standard not met: Nonfood contact surfaces clean,33
FA0005159,20160225,Standard not met: Nonfood contact surfaces clean,33
FA0005161,20151210,Standard not met: Nonfood contact surfaces clean,33
FA0005162,20160128,Standard not met: Nonfood contact surfaces clean,33
FA0005196,20150928,Standard not met: Nonfood contact surfaces clean,33
FA0005211,20151019,Standard not met: Nonfood contact surfaces clean,33
FA0005212,20160120,Standard not met: Nonfood contact surfaces clean,33
FA0005214,20151202,Standard not met: Nonfood contact surfaces clean,33
FA0005221,20160205,Standard not met: Nonfood contact surfaces clean,33
FA0005235,20151009,Standard not met: Nonfood contact surfaces clean,33
FA0005235,20141118,Standard not met: Nonfood contact surfaces clean,33
FA0005236,20160111,Standard not met: Nonfood contact surfaces clean,33
FA0005240,20160107,Standard not met: Nonfood contact surfaces clean,33
FA0005242,20160105,Standard not met: Nonfood contact surfaces clean,33
FA0005246,20160115,Standard not met: Nonfood contact surfaces clean,33
FA0005260,20160113,Standard not met: Nonfood contact surfaces clean,33
FA0005264,20151210,Standard not met: Nonfood contact surfaces clean,33
FA0005278,20150923,Standard not met: Nonfood contact surfaces clean,33
FA0005295,20151019,Standard not met: Nonfood contact surfaces clean,33
FA0005299,20160218,Standard not met: Nonfood contact surfaces clean,33
FA0005301,20160223,Standard not met: Nonfood contact surfaces clean,33
FA0005305,20160126,Standard not met: Nonfood contact surfaces clean,33
FA0005306,20160128,Standard not met: Nonfood contact surfaces clean,33
FA0005308,20150914,Standard not met: Nonfood contact surfaces clean,33
FA0005312,20151009,Standard not met: Nonfood contact surfaces clean,33
FA0005320,20151202,Standard not met: Nonfood contact surfaces clean,33
FA0005325,20151228,Standard not met: Nonfood contact surfaces clean,33
FA0005333,20151204,Standard not met: Nonfood contact surfaces clean,33
FA0005336,20160201,Standard not met: Nonfood contact surfaces clean,33
FA0005341,20160211,Standard not met: Nonfood contact surfaces clean,33
FA0005343,20160204,Standard not met: Nonfood contact surfaces clean,33
FA0005368,20160125,Standard not met: Nonfood contact surfaces clean,33
FA0005369,20160114,Standard not met: Nonfood contact surfaces clean,33
FA0005376,20151007,Standard not met: Nonfood contact surfaces clean,33
FA0005383,20160126,Standard not met: Nonfood contact surfaces clean,33
FA0005385,20151007,Standard not met: Nonfood contact surfaces clean,33
FA0005400,20151027,Standard not met: Nonfood contact surfaces clean,33
FA0005404,20160104,Standard not met: Nonfood contact surfaces clean,33
FA0005411,20151230,Standard not met: Nonfood contact surfaces clean,33
FA0005423,20151030,Standard not met: Nonfood contact surfaces clean,33
FA0005427,20160127,Standard not met: Nonfood contact surfaces clean,33
FA0005434,20151215,Standard not met: Nonfood contact surfaces clean,33
FA0005436,20151202,Standard not met: Nonfood contact surfaces clean,33
FA0005436,20151202,Standard not met: Nonfood contact surfaces clean,33
FA0005444,20160201,Standard not met: Nonfood contact surfaces clean,33
FA0005445,20160201,Standard not met: Nonfood contact surfaces clean,33
FA0005446,20151221,Standard not met: Nonfood contact surfaces clean,33
FA0005448,20151203,Standard not met: Nonfood contact surfaces clean,33
FA0005457,20151202,Standard not met: Nonfood contact surfaces clean,33
FA0005469,20151202,Standard not met: Nonfood contact surfaces clean,33
FA0005478,20160211,Standard not met: Nonfood contact surfaces clean,33
FA0005510,20160211,Standard not met: Nonfood contact surfaces clean,33
FA0005526,20151014,Standard not met: Nonfood contact surfaces clean,33
FA0005536,20160105,Standard not met: Nonfood contact surfaces clean,33
FA0005539,20160129,Standard not met: Nonfood contact surfaces clean,33
FA0005541,20151009,Standard not met: Nonfood contact surfaces clean,33
FA0005543,20151009,Standard not met: Nonfood contact surfaces clean,33
FA0005545,20151110,Standard not met: Nonfood contact surfaces clean,33
FA0005546,20160203,Standard not met: Nonfood contact surfaces clean,33
FA0005571,20160226,Standard not met: Nonfood contact surfaces clean,33
FA0005582,20151229,Standard not met: Nonfood contact surfaces clean,33
FA0005593,20160106,Standard not met: Nonfood contact surfaces clean,33
FA0005594,20160218,Standard not met: Nonfood contact surfaces clean,33
FA0005598,20151104,Standard not met: Nonfood contact surfaces clean,33
FA0005603,20151014,Standard not met: Nonfood contact surfaces clean,33
FA0005610,20151211,Standard not met: Nonfood contact surfaces clean,33
FA0005622,20160205,Standard not met: Nonfood contact surfaces clean,33
FA0005629,20160225,Standard not met: Nonfood contact surfaces clean,33
FA0005639,20160125,Standard not met: Nonfood contact surfaces clean,33
FA0005640,20160120,Standard not met: Nonfood contact surfaces clean,33
FA0005640,20160120,Standard not met: Nonfood contact surfaces clean,33
FA0005644,20160225,Standard not met: Nonfood contact surfaces clean,33
FA0005645,20160225,Standard not met: Nonfood contact surfaces clean,33
FA0005650,20151211,Standard not met: Nonfood contact surfaces clean,33
FA0005652,20160112,Standard not met: Nonfood contact surfaces clean,33
FA0005653,20160229,Standard not met: Nonfood contact surfaces clean,33
FA0005671,20160129,Standard not met: Nonfood contact surfaces clean,33
FA0005672,20151222,Standard not met: Nonfood contact surfaces clean,33
FA0005679,20151112,Standard not met: Nonfood contact surfaces clean,33
FA0005706,20151113,Standard not met: Nonfood contact surfaces clean,33
FA0005713,20160226,Standard not met: Nonfood contact surfaces clean,33
FA0005714,20160203,Standard not met: Nonfood contact surfaces clean,33
FA0005715,20160203,Standard not met: Nonfood contact surfaces clean,33
FA0005719,20160125,Standard not met: Nonfood contact surfaces clean,33
FA0005721,20160226,Standard not met: Nonfood contact surfaces clean,33
FA0005725,20160216,Standard not met: Nonfood contact surfaces clean,33
FA0005727,20160229,Standard not met: Nonfood contact surfaces clean,33
FA0005728,20151208,Standard not met: Nonfood contact surfaces clean,33
FA0005731,20151119,Standard not met: Nonfood contact surfaces clean,33
FA0005742,20151230,Standard not met: Nonfood contact surfaces clean,33
FA0005752,20160204,Standard not met: Nonfood contact surfaces clean,33
FA0005766,20151103,Standard not met: Nonfood contact surfaces clean,33
FA0005766,20160225,Standard not met: Nonfood contact surfaces clean,33
FA0005767,20151112,Standard not met: Nonfood contact surfaces clean,33
FA0005771,20151124,Standard not met: Nonfood contact surfaces clean,33
FA0005776,20160225,Standard not met: Nonfood contact surfaces clean,33
FA0005789,20150915,Standard not met: Nonfood contact surfaces clean,33
FA0005810,20151116,Standard not met: Nonfood contact surfaces clean,33
FA0005811,20160210,Standard not met: Nonfood contact surfaces clean,33
FA0005813,20151217,Standard not met: Nonfood contact surfaces clean,33
FA0005814,20160216,Standard not met: Nonfood contact surfaces clean,33
FA0005815,20151116,Standard not met: Nonfood contact surfaces clean,33
FA0005816,20151207,Standard not met: Nonfood contact surfaces clean,33
FA0005817,20160216,Standard not met: Nonfood contact surfaces clean,33
FA0005826,20151221,Standard not met: Nonfood contact surfaces clean,33
FA0005856,20151118,Standard not met: Nonfood contact surfaces clean,33
FA0005862,20160201,Standard not met: Nonfood contact surfaces clean,33
FA0005864,20160220,Standard not met: Nonfood contact surfaces clean,33
FA0005872,20150917,Standard not met: Nonfood contact surfaces clean,33
FA0005873,20150908,Standard not met: Nonfood contact surfaces clean,33
FA0005874,20160119,Standard not met: Nonfood contact surfaces clean,33
FA0005876,20160108,Standard not met: Nonfood contact surfaces clean,33
FA0005878,20151209,Standard not met: Nonfood contact surfaces clean,33
FA0005893,20160121,Standard not met: Nonfood contact surfaces clean,33
FA0005894,20151118,Standard not met: Nonfood contact surfaces clean,33
FA0005899,20150821,Standard not met: Nonfood contact surfaces clean,33
FA0005899,20150821,Standard not met: Nonfood contact surfaces clean,33
FA0005903,20160210,Standard not met: Nonfood contact surfaces clean,33
FA0005914,20160121,Standard not met: Nonfood contact surfaces clean,33
FA0005920,20150807,Standard not met: Nonfood contact surfaces clean,33
FA0005932,20160218,Standard not met: Nonfood contact surfaces clean,33
FA0005942,20160127,Standard not met: Nonfood contact surfaces clean,33
FA0005969,20151105,Standard not met: Nonfood contact surfaces clean,33
FA0005983,20160113,Standard not met: Nonfood contact surfaces clean,33
FA0005984,20160115,Standard not met: Nonfood contact surfaces clean,33
FA0005991,20160211,Standard not met: Nonfood contact surfaces clean,33
FA0005992,20151123,Standard not met: Nonfood contact surfaces clean,33
FA0005996,20150922,Standard not met: Nonfood contact surfaces clean,33
FA0005997,20160119,Standard not met: Nonfood contact surfaces clean,33
FA0006004,20160208,Standard not met: Nonfood contact surfaces clean,33
FA0006030,20151208,Standard not met: Nonfood contact surfaces clean,33
